Artist		Clicks
"Ville Valo & Nathalia Avelon" 		6
"Mägo De Oz" 		46
"Alyson Stoner" 		1
"Franz Liszt" 		3
"?????????? ? ??????????? ? ?????????????? ? ????????????" 		1
"Skunk Anansie" 		13
"Trance To The Sun" 		1
"Babylon Zoo" 		1
"Zeropage" 		1
"Hans Rotmo" 		1
"Longpigs" 		1
"Colourbox" 		4
"In Benny We Trust" 		1
"Thåström" 		10
"Harry And The Potters" 		4
"Quallofill" 		2
"Type001" 		1
"Michael And The Messengers" 		1
"Emily Loizeau" 		3
"Gabrielle" 		6
"Glatze Des Willens" 		1
"????" 		1
"Pimentola" 		1
"Let'S Wrestle" 		1
"The Four Seasons" 		8
"The Bens" 		1
"Punch Brothers" 		2
"Kim D." 		1
"Ufo Or Die" 		1
"Dubtv Meets Dr. I-Bolit" 		1
"The Last" 		1
"The Funky Lowlives" 		2
"The Pursuit Of Happiness" 		1
"Arcturus" 		17
"Air Traffic" 		7
"Dfc" 		1
"Daft Punk" 		194
"Piero Piccioni" 		1
"Nny" 		1
"Tommy James & The Shondells" 		1
"Avrigus" 		1
"Balanced Output Labs" 		1
"Chérbé" 		2
"Doves" 		51
"Hi Ho, Six Shooter!" 		2
"Mindless Faith" 		1
"Karizma" 		1
"Acidwolf" 		1
"Rom Di Prisco" 		1
"The Springfields" 		1
"Ohio Players" 		1
"Joachim Garraud & David Guetta" 		1
"Dj Vadim" 		4
"Sander Kleinenberg" 		1
"Lunartheory" 		1
"Esbjörn Svensson Trio" 		14
"Hostage" 		1
"Bass Mekanik" 		2
"American Mars" 		1
"Our Turn" 		1
"Angie Stone" 		5
"Fairuz Derin Bulut" 		1
"Gravy" 		3
"Buscemi & The Michel Bisceglia Ensemble" 		1
"My Chemical Romance" 		93
"T-Pain" 		7
"Limahl" 		2
"The Concretes" 		5
"Agonizer" 		2
"Van Halen" 		73
"By The End Of Tonight" 		4
"Råg I Ryggen" 		2
"The101" 		1
"The Wreckers" 		3
"Everclear" 		51
"Peter Murphy" 		7
"The Departure" 		1
"Abdel Wright" 		1
"Anti-Flag" 		15
"Alice In Chains" 		53
"The Folk Implosion" 		2
"J.J. Cale" 		5
"Queen + Paul Rodgers" 		1
"Futuro" 		1
"Kid Bombardos" 		1
"Yeasayer" 		6
"Björk" 		186
"Across The Universe Soundtrack" 		1
"Daevid Allen" 		1
"13Th Floor Escalators" 		1
"Hollenthon" 		6
"Ehma" 		2
"The Samuel Jackson Five" 		3
"Ca-P" 		1
"Tycho" 		6
"David Carradine And Uma Thurman (Dialogue)" 		1
"Roll Deep" 		7
"Terveet Kädet" 		3
"??????" 		4
"Hot Rod Circuit" 		1
"Lemon Jilly" 		1
"Dexter Gordon" 		6
"Grave" 		3
"Elizabeth Cotten" 		1
"Suzanne Vega" 		26
"Traffic" 		3
"Jon Kennedy" 		4
"Juvelen" 		2
"Jules Massenet" 		1
"The Spencer Davis Group" 		2
"Dee Roberts" 		1
"Blood Red Shoes" 		7
"Alkantara" 		1
"Adam F Feat. M.O.P" 		1
"Seal" 		18
"Flowers From The Man Who Shot Your Cousin" 		1
"Genitorturers" 		1
"Glen Hansard" 		8
"Dub Pistols" 		1
"&Gt;6 4;O Frau Muller" 		1
"Don Johnson Big Band" 		4
"Kim Richey" 		2
"Tranzmitors" 		3
"Termanology" 		2
"Whomadewho" 		5
"Ufomammut" 		1
"Eric Dolphy" 		2
"???????" 		1
"????" 		4
"Busch" 		1
"Fu Manchu" 		11
"Glass Candy" 		11
"Fabienne Delsol" 		1
"Robert Church & The Holy Community" 		1
"Jerry Cole" 		1
"Party Ben" 		2
"Die Goldenen Zitronen" 		1
"Göksel - Gönüllü Yazildim" 		2
"Off The Sky Vs. Gyges" 		1
"Radioresepsjonen" 		1
"Clueso" 		1
"Mina" 		1
"Steve Earle & Reckless Kelly" 		1
"(H?d) P.E." 		6
"The Click Five" 		3
"A Shoreline Dream" 		1
"Marié Digby" 		1
"Oi Polloi" 		4
"Thought Industry" 		1
"Glass Onion" 		3
"Trillville Ft. Lil' Scrappy And Lil' Jon And Tha Eastside Boyz" 		1
"Boozoo Bajou" 		5
"Paul Jones" 		1
"Aerodrone" 		1
"The Rubettes" 		1
"Pigface" 		2
"Dan Melchior'S Broke Review" 		1
"Toyah" 		1
"Minutenwalzer" 		1
"The Yummy Fur" 		1
"Intenso Project" 		1
"Margareds'" 		3
"Judith Holofernes" 		2
"New York Dolls" 		19
"Collie Buddz" 		2
"Chico Buarque" 		10
"B-Tribe" 		1
"Biz" 		1
"Apoptygma Berzerk" 		23
"Onur Engin" 		1
"Jorge Drexler" 		4
"Lu" 		1
"The Third Eye" 		2
"Sérgio Mendes" 		7
"The Jesus Lizard" 		12
"Kokia" 		1
"Richard Buckner" 		6
"Electric J" 		1
"Dark Sun Riders" 		1
"The Frames" 		18
"Franz Schubert" 		7
"Moloko" 		29
"Boysetsfire" 		7
"Alice In Videoland" 		4
"Patrick Alavi" 		1
"Usher Vs. The Dixie Chicks" 		1
"Sia" 		39
"Busdriver & Radioinactive With Daedelus" 		4
"Lùnapop" 		1
"Sorta" 		6
"The Poodles" 		1
"Nacho Vegas" 		1
"Toxic Holocaust" 		3
"The Police" 		51
"Lawrence" 		5
"Stillhet" 		2
"Faithless Feat. Estelle" 		1
"The Living End" 		8
"La Ley" 		2
"Volebeats" 		1
"Nikolaj Steen" 		1
"The Shamen" 		1
"Christian & Christer" 		1
"Revival Dear" 		2
"Days Away" 		2
"Al Jarreau" 		4
"Motion City Soundtrack" 		18
"Steril" 		1
"The Pist" 		1
"Désormais" 		1
"Prince & The Revolution" 		3
"Ugly Casanova" 		6
"Puddle Of Mudd" 		2
"Laeto" 		1
"The Disposable Heroes Of Hiphoprisy" 		1
"Mudvayne" 		5
"Atrium Carceri" 		1
"Ammoncontact Featuring Abstract Rude" 		1
"Harold Budd & Andy Partridge" 		1
"One Amazin' Kid" 		1
"2 Brothers On The 4Th Floor" 		2
"Crash Test Dummies" 		7
"Mewithoutyou" 		13
"Televise" 		1
"Jon Brion" 		10
"The Drips" 		1
"2, Jo & Ndoe" 		1
"Simken Heights" 		1
"I Love You But I'Ve Chosen Darkness" 		11
"Lenka" 		1
"Bozzio Levin Stevens" 		3
"Some Girls" 		2
"Aaron Thomas" 		1
"Wayne Jackson" 		1
"Break & Survival" 		1
"Dirty On Purpose" 		1
"The Blakes" 		1
"Consequence" 		4
"Kondor" 		1
"Funkstörung" 		3
"Sunset Rubdown" 		42
"Alexander Malter" 		1
"Low Budget" 		1
"Angelic Upstarts" 		8
"Lou Bega" 		3
"Ours To Alibi" 		1
"The Exies" 		4
"Dorsal Atlântica" 		4
"Slate Magazine" 		1
"????????!" 		4
"Yesterdays New Quintet" 		4
"Cortijo Y Su Combo" 		1
"Artful Dodger" 		1
"The Pigeon Detectives" 		19
"Death Angel" 		6
"Julia Marcell" 		2
"Amina Alaoui" 		1
"The Drinkers" 		1
"Eldissa" 		1
"Yo-Yo Ma" 		7
"B.M. Sharp" 		1
"Benny Benassi" 		14
"G.Rag Y Los Hermanos Patchekos" 		1
"Poison The Well" 		2
"Jesus Wore Dickies" 		1
"David Lee Roth" 		2
"Dj Visage" 		1
"The Specials" 		17
"Luke" 		1
"The Get Up Kids" 		15
"Neatpeople" 		2
"Anat Damon" 		1
"Olympic" 		1
"Chamillionaire" 		7
"The Subways" 		18
"Parliament" 		3
"The Weepies" 		16
"Beyond Fear" 		1
"Adam Finer" 		1
"Mujuice+Dzhem" 		1
"Kid Cudi" 		5
"Dogmother" 		1
"Rainer & Das Combo" 		1
"Talvin Singh & Sangat" 		1
"Limewax" 		1
"Karen O & The Million Dollar Bashers" 		1
"Raw Power" 		2
"Vienna Teng" 		4
"Beatsteaks" 		7
"Roots Manuva" 		12
"Dego&Mark Mac" 		2
"Baroness" 		2
"Saroos" 		1
"Faith Hill" 		3
"Cinema Recorded Music Library" 		1
"The Human League" 		12
"Waiwan" 		1
"The Heptones" 		5
"Mutha'S Day Out" 		1
"Long Distance Calling" 		1
"Los Pericos" 		1
"Pete Rock" 		2
"Towary Zast?pcze" 		2
"Lacrime Di Cera" 		1
"Móveis Coloniais De Acaju" 		1
"Fiona Apple" 		82
"Viikate" 		23
"???" 		4
"Bernard Herrmann" 		6
"Terje Nilsen" 		1
"Roger Hodgson" 		3
"White Willow" 		2
"?????" 		1
"31Knots" 		1
"Volta Do Mar" 		1
"Killer Bong" 		1
"Wilco Hq" 		1
"Jamal" 		4
"Ay?e Hatun Önal" 		1
"Amadeo Thommasi; Benoit Quersin; Bobby Jaspar; Chet Baker; Daniel Humair; Rene Thomas" 		1
"Endzweck" 		4
"Luce" 		1
"Kayahan" 		1
"The Mighty Mighty Bosstones" 		4
"Hi_Tack" 		4
"Brothomstates" 		1
"Sinch" 		4
"Phase Selector Sound" 		1
"Zox" 		1
"Exotic Matter" 		1
"Charlie Clouser" 		1
"One Of These Things First" 		1
"Bloc Party Vs Chris Brown Vs Katy Perry Vs Tpain" 		1
"Elusive" 		3
"Axxis" 		2
"Brightwood" 		1
"Waxolutionists" 		2
"Corb Lund" 		1
"Kantes, Sporto" 		1
"Groovie Ghoulies" 		1
"De Luxe" 		1
"Erkin Koray" 		2
"Bizarre" 		1
"Dadafon" 		3
"April March" 		8
"Hakimakli" 		1
"Abigail" 		1
"Rascal & Klone" 		1
"Heróis Do Mar" 		4
"Gallows" 		5
"John Maynard" 		1
"Sub Version Ft Paul St Hilaire" 		1
"Team America: World Police" 		1
"Echoed Silence" 		3
"System F" 		1
"Barking Dogs" 		2
"Evervess" 		1
"S:Cage" 		1
"Die Verbannten Kinder Evas" 		1
"Audun" 		1
"Brigitte Bardot & Serge Gainsbourg" 		3
"Spectral Vibes" 		1
"50 Cent & G-Unit" 		1
"Bruce Mcculloch" 		5
"Anika Moa" 		1
"Banzai Republic" 		1
"Riccardo Eberspacher" 		1
"The Profit$" 		1
"The Raspberries" 		2
"Gal Costa & Caetano Veloso" 		1
"Mr. 76Ix" 		1
"Max Pain Feat. Koopsala & Ajt" 		1
"Flat Duo Jets" 		1
"Simmons & Christopher" 		1
"Ratos De Porão" 		3
"Will Sexton" 		1
"Mihoen!" 		1
"Thelonious Monk" 		9
"The Verve" 		88
"Reuben" 		2
"Echobrain" 		5
"The Blow" 		13
"???????" 		3
"Azita" 		1
"Anonimix" 		1
"Buffy Cast" 		2
"Theo Schumann Combo" 		1
"The Longcut" 		3
"New Radicals" 		2
"Aníbal Troilo Con Raúl Berón" 		1
"Hell Patrol" 		1
"Faraquet" 		2
"Carnivore" 		2
"Earl Grey" 		1
"8Bit Betty" 		1
"Boycrazy" 		1
"Prototypes" 		5
"Delroy Wilson" 		2
"Lou Rhodes" 		3
"F.R.Eeze" 		1
"Steve Murano" 		1
"E-Z Rollers" 		1
"Gill Norris" 		1
"Alenka Gotar" 		1
"Big Audio Dynamite" 		1
"G-Rock" 		1
"The Geraldine Fibbers" 		3
"Skegäärzls" 		1
"Highspire" 		2
"Nicol Sponberg" 		1
"Little Stampede" 		1
"Hardcore Superstar" 		21
"Mandragora Scream" 		1
"1200 Micrograms" 		15
"Despistaos" 		1
"Sean Paul" 		16
"Michelle Branch" 		15
"The Muses Rapt" 		1
"Later Heaven" 		1
"Boom & Birds" 		3
"Be Your Own Pet" 		18
"Brooke White" 		1
"Derrick Harriott" 		1
"Brightblack Morning Light" 		3
"Mike Holmes & Trevor Wilkes" 		1
"Coalesce" 		1
"Paulo Raposo" 		2
"Wagon Christ" 		9
"Eamonn Doyle" 		1
"Sistars (Innocent Sorcerers Remix)" 		1
"Corporate Avenger" 		2
"David Torn" 		1
"Art Ensemble Of Chicago" 		3
"Burst Appeal" 		1
"Q" 		1
"João Gilberto" 		1
"The Time & Space Machine" 		1
"Patti Jo" 		1
"A.E.C." 		1
"The Company Band" 		1
"Earth Crisis" 		1
"Dave Douglas" 		1
"Teitur" 		9
"The Hex Girls" 		1
"Rezophonic" 		1
"Cutting Crew" 		3
"Heidi Happy" 		2
"Bruce Springsteen" 		60
"S-Factor" 		1
"Colder" 		1
"James Kakande" 		1
"Piece Process" 		1
"Billy Always" 		1
"Kenny Thomas" 		1
"Deaf Center" 		5
"Luke Fair" 		1
"El Cuarteto De Nos" 		2
"???????? ???????" 		1
"Erykah Badu & Stephen Marley" 		1
"Athena - 01 - ?anl? Fenerbahçe" 		1
"Solitude" 		2
"Stephen Malkmus And The Jicks" 		2
"The Kinks" 		97
"Brandy & Monica" 		1
"Bigod 20" 		2
"Shai Hulud" 		3
"Dr. Horrible" 		3
"Andrea Guerra" 		1
"Daechelle" 		1
"Sonny Bono" 		1
"Johnny Harris" 		1
"Lemongrass" 		2
"Jorge Vercilo" 		1
"French Miami" 		1
"Teenagersintokyo" 		6
"Smith & Mighty" 		1
"Cruzeiro" 		1
"The Bishops" 		3
"Elton John" 		59
"The Dissociatives" 		1
"Lou Reed / John Cale" 		3
"Bratmobile" 		3
"Broadcast" 		34
"Meredith Monk" 		1
"The Budos Band" 		2
"Miss Kittin" 		22
"???" 		1
"Eleanor Mcevoy" 		1
"Fire Divine" 		1
"Chantal Goya" 		5
"Kyou_Kara_Maou!_" 		1
"Get Shakes" 		1
"James Dean Driving Experience" 		2
"Alphawezen" 		2
"Sabrina Johnson" 		1
"Popol Vuh" 		2
"King Diamond" 		5
"A Forest Mighty Black" 		2
"Secret Affair" 		2
"Across The Universe" 		2
"Karunesh" 		3
"Future Bible Heroes" 		3
"Paul Gilbert" 		1
"Baustelle" 		6
"Dubfire" 		1
"Fellini" 		3
"Sleepthief" 		1
"The Dust Of Basement" 		3
"New York Philharmonia Virtuosi, Paul Peabody & Richard Kapp" 		1
"Stephen Malkmus" 		13
"666 & Dj Bonito" 		1
"??" 		1
"Mark Adler" 		1
"Windir" 		7
"Mana" 		10
"Axwell - Feel The Vibe (Til The Morning Comes)" 		1
"Lavender Diamond" 		2
"Jay Bennett & Edward Burch" 		1
"Claire Diterzi" 		2
"Desaster" 		2
"Kongar-Ol Ondar & Paul "Earthquake" Pena" 		1
"Banda Bassotti" 		5
"Noir Désir" 		16
"Teleradio Donoso" 		1
"The Rev-Lons" 		1
"Megaherz" 		4
"Chelo" 		2
"Gecko Turner" 		1
"Swallow" 		2
"Ó°?óô­É?" 		1
"The Ejected" 		1
"L.O.L." 		1
"Comma" 		1
"Micha Moor" 		2
"Immolation" 		1
"Nação Zumbi" 		1
"Francesco Renga" 		1
"Ericke" 		1
"Flashdance" 		1
"Orlando "Cachaito" López" 		1
"The Pancakes" 		1
"Nneka" 		2
"Flatlinerz" 		1
"The Hackensaw Boys" 		1
"??????=???" 		2
"Lfo" 		4
"I Scream Ice Cream" 		1
"The Devotchkas" 		4
"Paradime" 		1
"Virus" 		5
"Celldweller" 		3
"The Gerbils" 		2
"Rita Redshoes" 		2
"Irene Kral" 		1
"??????? ???????-????????" 		1
"Susanne Sundfør" 		1
"Simian" 		5
"Carlos Vives" 		1
"Analogy" 		1
"Run Level Zero" 		3
"Chocolate Weasel" 		1
"The Maccabees" 		16
"Vince Dicola" 		3
"P Paul Fenech" 		1
"Painted Heart" 		1
"Pulp" 		85
"Breaking Benjamin" 		25
"Assembly 2007" 		1
"The Fireman" 		1
"Blue Mink" 		1
"Bullion" 		1
"Ugly Kid Joe" 		5
"Division Of Laura Lee" 		4
"The Housemartins" 		9
"M-Flo" 		32
"Clare Fischer" 		1
"Bôa" 		2
"Trevor Dunn'S Trio-Convulsant" 		1
"Infernal" 		7
"The Chapman Family" 		1
"Northern Portrait" 		1
"Messy Marv & Mitchy Slick" 		1
"Lifelike & Kris Menace" 		1
"The Mutato Muzika Orchestra" 		1
"Kenny Barron" 		1
"Hellhammer" 		1
"Neuro Dubel" 		1
"Emil Bulls" 		5
"Silvio Rodríguez & Luis Eduardo Aute" 		1
"Tortoise" 		16
"Panóptica" 		1
"Beth Andersen" 		2
"The Lawrence Arms" 		14
"The Birds" 		1
"Cat Rapes Dog" 		1
"[Anonymous]" 		1
"Sharzy" 		1
"My Little Airport" 		6
"Boomkat" 		2
"Shane Macgowan And The Popes" 		4
"The Stingers Atx" 		1
"Merauder" 		1
"Rctv" 		3
"John Coltrane" 		20
"Radical Face" 		1
"The Mar-Kets" 		1
"Sto Zví?at" 		1
"Mental As Anything" 		1
"Chris Hinze" 		1
"Boh Foi Toch" 		2
"Desaparecidos" 		7
"Nelly & Christina Aguilera" 		4
"The Bloody Beetroots" 		2
"Lindstrøm & Prins Thomas" 		1
"Electric Eel Shock" 		1
"Edgar Froese" 		2
"B5" 		2
"Kammerflimmer Kollektief" 		5
"Die Ärzte" 		6
"The Low Life" 		1
"Horse The Band" 		5
"Mcfadden & Whitehead" 		1
"Orgasmic" 		1
"Summoning" 		7
"I Wayne" 		9
"Remove The Veil" 		1
"Final Fantasy X-2 Piano Collections" 		1
"Hothouse Flowers" 		1
"Dark Moon" 		1
"Joshua Ralph" 		1
"Elvis Perkins" 		3
"Dry Kill Logic" 		1
"Skurke Sprett" 		2
"Randy Weeks" 		1
"Nuclear Assault" 		7
"Leigh Nash" 		2
"????" 		7
"Static-X" 		16
"Porcupine Tree" 		85
"Cathi Bruns" 		2
"Richard "Groove" Holmes" 		1
"Andy C & Dj Hype" 		1
"Faithless" 		44
"Jay Reatard" 		5
"Jimi Tenor & Kabu Kabu" 		1
"The Assembly" 		1
"Tahiti 80" 		2
"Darker My Love" 		4
"Www" 		1
"Script" 		1
"Skyzoo" 		1
"The Raconteurs" 		57
"Rahsaan Roland Kirk" 		3
"Eek-A-Mouse" 		3
"Kjartan Sveinsson" 		1
"The Ghost That Walks" 		2
"All That Remains" 		4
"Bob Dylan" 		134
"Glassacre" 		1
"Bob Dylan & The Band" 		3
"Operation Ivy" 		32
"The Blasters" 		2
"The Crazy World Of Arthur Brown" 		2
"The Cowslingers" 		1
"Donald Fagen" 		2
"Samantha Jade" 		2
"Tonossepia" 		2
"Rambo" 		3
"Wade" 		1
"???????? ????????? ????????" 		4
"Abstract Jazz Lounge" 		1
"Letters To Cleo" 		4
"For My Pain..." 		9
"Cujo" 		2
"Débruit" 		1
"Dj Kane" 		1
"Polly Browne" 		1
"Lyrics Born" 		1
"Composer: Schubert; Pianist: Uchida" 		1
"Anibal Troilo-Roberto Goyeneche" 		1
"Android Lust" 		4
"Randy Miller" 		1
"Ben Kweller" 		24
"My!Gay!Husband!" 		3
"Indios Bravos" 		7
"Dj Evolution" 		1
"Albert Cummings" 		1
"Pepe Deluxé" 		3
"Kashmir" 		7
"Slicker" 		3
"Talvin Singh" 		1
"Lmfao" 		1
"Cracker" 		3
"Heiko Laux & Alexander Lukat" 		1
"Roots With Roy Ayers" 		1
"Blaggers Ita" 		2
"Uproar" 		1
"Alejandro Filio Y Silvio Rodríguez" 		1
"Davíd Garza" 		1
"Young Widows" 		2
"Feargal Sharkey" 		2
"Tord Gustavsen Trio" 		2
"Haittavaikutus" 		2
"Code One" 		6
"Vašo Patejdl" 		2
"Steve Hillage" 		1
"Michel Legrand" 		1
"Spice Girls" 		12
"Yanni" 		4
"Monaco" 		1
"Lord Rockingham'S Xi" 		2
"Anastacia" 		11
"Norah Jones" 		50
"Zoroaster" 		1
"Vampire Weekend" 		34
"Bauer" 		1
"Zorba The Greek" 		2
"Stormzone" 		2
"The Velvet Teen" 		1
"Betty Everett" 		1
"Hexstatic" 		4
"??????????? ????" 		1
"Dj Sound" 		1
"Moonspell" 		38
"Patric" 		1
"Royal Concertgebouw Orchestra, Carlo Maria Giulini" 		1
"The Big Bopper" 		2
"Dan Brown" 		3
"Apse" 		1
"Keith" 		1
"Entheogenic" 		3
"Sonic Boom" 		1
"The Hidden Cameras" 		5
"Ursula 1000" 		2
"Palace Fires" 		1
"Vital Remains" 		3
"Sylver" 		2
"The Gaslight Anthem" 		11
"Holy Fuck" 		12
"Taxi Doll" 		1
"Thenolifeking" 		1
"Reptyle" 		1
"S.K.E.T." 		1
"Bruno W?tpliwy" 		1
"Alabama Thunderpussy" 		2
"Los Lobos" 		5
"????" 		2
"Beloved" 		2
"The Cranberries" 		73
"Palace Music" 		1
"Next" 		1
"The Fully Down" 		1
"Jan Hammer" 		6
"Carla Bruni" 		13
"Deadfall" 		1
"Imperator" 		2
"Crystal Stilts" 		4
"M.I.A. & Diplo" 		1
"Zardanadam" 		1
"Christian Kjellvander" 		2
"Apparatschik" 		1
"Heartyeah" 		2
"Robert Plant" 		14
"Rosanne Cash" 		1
"Andrés Cepeda" 		2
"Pneumatic Detach" 		1
"Blueneck" 		3
"Maia Haag-Wackernagel, Alan Mueller & Tristan Feldbauer" 		2
"Lisa Gerrard & Pieter Bourke" 		1
"Pomassl" 		1
"September Collective" 		5
"Son Volt" 		12
"Living Legends" 		2
"Slim Cessna'S Auto Club" 		1
"Now It'S Overhead" 		1
"Gardenian" 		1
"Tara Maclean" 		2
"Chiasm" 		3
"Armin Van Buuren Feat. Sharon Den Adel" 		1
"Aborted" 		3
"Faun Fables" 		1
"King'S X" 		1
"Robbie Williams & Kylie Minogue" 		1
"Kitsune" 		1
"Chris Bathgate" 		3
"Stellastarr*" 		6
"The Nips" 		1
"Ff.C" 		1
"Reach The Sky" 		4
"D'Nash" 		1
"Joseph Arthur & The Lonely Astronauts" 		2
"Heezen" 		1
"Pistolita" 		2
"Cuban Link" 		1
"Plastic Parachute" 		1
"P. Diddy F. 50 Cent, Notorious Big, Lloyd Banks, Busta Rhymes" 		1
"Sugababes" 		25
"Sailormoon" 		1
"Ansel Collins" 		1
"Nearly" 		1
"Criss Angel" 		3
"Marshall Crenshaw" 		2
"Set It Straight" 		4
"J.J. Cale & Eric Clapton" 		3
"Kurt Nilsen" 		2
"The Deadfly Ensemble" 		1
"Chita Rivera, Marilyn Cooper, Reri Grist, Shark Girls" 		1
"Sleeve Channel" 		1
"Delight" 		2
"Donny Hathaway" 		2
"Pm" 		1
"Die Sterne" 		4
"Little Name" 		1
"New Grass Revival" 		1
"Allan Edwall" 		1
"California Oranges" 		1
"Dustin'S Bar Mitzvah" 		9
"Antônio Carlos Jobim & Elis Regina" 		2
"Maceo & The Macks" 		2
"Titus Andronicus" 		2
"Shigeko Suzuki" 		1
"Lady Of The Sunshine" 		1
"Basteroid" 		1
"White Zombie" 		10
"Blood, Sweat & Tears" 		2
"Division" 		1
"Intoxicados" 		2
"Lovers Lane" 		1
"These Are Powers" 		1
"Citizen King" 		1
"Home Made ??" 		3
"Whale" 		2
"The Auburn System" 		1
"Arrested Development" 		1
"The Professionals" 		1
"Sikth" 		3
"The Icicles" 		2
"Kidou Senshi Gundam 00 Ost I" 		1
"The Johnston Brothers" 		1
"Front 242" 		32
"Celtic Bagpipes" 		1
"Banlieue Rouge" 		1
"Imaginary" 		1
"Krill.Minima" 		1
"Distant Fires Burning" 		1
"P-Dog" 		1
"Yacht" 		1
"Mille Anni Passe Sunt" 		2
"Santigold" 		3
"Magyar Posse" 		3
"Pure Horsehair" 		2
"Matti & Teppo" 		1
"Anthony Pateras" 		2
"The Noob" 		1
"Barry Adamson" 		3
"Hell" 		1
"Tanju Okan" 		1
"Jody Wisternoff" 		3
"Lloyd Banks" 		4
"Okkervil River" 		40
"Charlie Parker & Dizzy Gillespie" 		1
"Royal Melody" 		1
"Incubus" 		124
"Icy Demons" 		1
"Cute Is What We Aim For" 		11
"[Bob Marley] Full Album_ Burn" 		1
"Corbin Bleu" 		1
"The Hollies" 		7
"Mersonary Killaz" 		1
"Merle Haggard" 		7
"John Cage" 		2
"The Ronettes" 		4
"City High" 		1
"Lord Est" 		1
"Vanessa Paradis" 		2
"Benzos" 		3
"The Fog" 		2
"Joanna" 		3
"Southern Exposure" 		1
"Army Navy" 		1
"Silence" 		2
"Grits" 		3
"Cavaleiros Do Zodiaco" 		1
"Sign" 		12
"Santana'S Greatest Hits" 		1
"Remi Nicole" 		4
"Betty Wright" 		1
"Sir Charles Hubert Hastings Parry" 		1
"Weekend Excursion" 		1
"Attwenger" 		1
"Unknown Source" 		1
"Tapes 'N Tapes" 		14
"The Black Crowes" 		30
"One Man Army" 		1
"Butthole Surfers" 		29
"Harika Avc?" 		1
"Garbage" 		97
"Moondog" 		3
"The Salsoul Orchestra" 		1
"Eddie Cochran" 		2
"Wayne Shorter" 		1
"Nik Kershaw" 		2
"The Pearlfishers" 		1
"Rpwl" 		1
"The Legion" 		2
"Isaac Hayes" 		3
"Forrest Fang" 		1
"Ooze" 		1
"Plod" 		1
"Dead To Me" 		1
"One Of Us" 		3
"Ripsipiirakka" 		1
"Lionrock" 		1
"Swollen Members" 		6
"Cats And Cats And Cats" 		1
"Oliver" 		1
"Taio Cruz" 		1
"Judy Garland" 		1
"Arcadia" 		2
"May'N/???" 		1
"Z??????" 		9
"Queens Of The Stone Age" 		139
"Rhapsody Of Fire" 		22
"Billie Holiday" 		47
"New Idea Society" 		1
"????" 		2
"Alabama 3 - Arse'Oled On Coldharbour Lane" 		1
"The Chosen Few" 		1
"Maynard Ferguson" 		1
"Stanko, Jagodzinski & Dorota Miskiewicz" 		1
"Backyard Babies" 		40
"Samantha James" 		4
"Joan Jett And The Blackhearts" 		5
"Limp Wrist" 		3
"Lemon Jelly" 		21
"Jazz Juice" 		6
"La Quinta Estación" 		2
"Mario Amici" 		1
"Pierre" 		1
"????" 		1
"Defdump" 		1
"Los Tres & Roberto Lalo Parra" 		1
"City Of Caterpillar" 		1
"Neil Hamburger" 		1
"Jackson Conti (Madlib & Mamao)" 		1
"Peer Günt" 		1
"Various Artists" 		15
"Bebeto" 		1
"Zetsuai Bronze Ost" 		1
"Mother'S Ruin" 		1
"Thievery Corporation (Astrud Gilberto Remix)" 		1
"Wotan" 		5
"Doe Maar" 		1
"Long Beach Shortbus" 		1
"Orange Range" 		11
"Munk" 		3
"Mc 900 Ft Jesus" 		1
"Modern Life Is War" 		7
"Simone Denny" 		1
"??????" 		15
"Dj Fresh Vs. Dj Shadow" 		1
"Severed Heads" 		1
"Antonio Vivaldi" 		24
"Muslimgauze" 		1
"Truckstop Honeymoon" 		1
"Tazte Priv" 		5
"Daphne Loves Derby" 		2
"???" 		1
"Taj Mahal & Toumani Diabaté" 		2
"The Mooney Suzuki" 		2
"Bartlebees" 		2
"Orkiestra Dni Naszych" 		1
"Don Mclean" 		1
"Egon" 		1
"Ras Command" 		1
"Half Man Half Biscuit" 		6
"Morgan King" 		1
"Ep Allan" 		1
"The Dirty Dozen Brass Band" 		1
"Sandy Denny" 		1
"Tindersticks" 		19
"Jonas First Date" 		1
"Amy Studt" 		3
"Winterpills" 		1
"Neva Dinova" 		1
"Superturbo" 		1
"Shirley Bassey" 		9
"Jevetta Steele" 		1
"Selu Vibra" 		1
"Czes?aw ?piewa" 		4
"Silent Strike" 		1
"The Burning Hell" 		1
"Lanzamientosmp3 & Mixermusic" 		1
"Saybia" 		5
"La'Mule" 		1
"Bang Gang" 		5
"Stick To Your Guns" 		1
"Sobredosis" 		1
"Polarkreis 18" 		2
"Hercules And Love Affair" 		15
"Fugees" 		10
"Jacques Dutronc" 		3
"Nancy Wilson" 		3
"Ghostigital" 		1
"Strays Don'T Sleep" 		3
"Between The Buried And Me" 		16
"J. Storm" 		1
"Mc Honky" 		2
"The Fuzztones" 		1
"France Gall" 		8
"Nadia Ali" 		2
"Piero Umiliani" 		1
"Dave Travis" 		1
"Unique 2" 		2
"Continuo Renacer" 		1
"Elaine Paige & Sarah Brightman" 		1
"Eliza Gilkyson" 		1
"Dinky Dog" 		1
"Aris San" 		4
"Monocle" 		2
"Must" 		5
"Dave Van Ronk" 		1
"Wastefall" 		2
"Hazel Dickens" 		1
"The Divine Comedy" 		12
"Tabitha'S Secret" 		4
"Jay-Z And Linkin Park" 		8
"Benny Mardones" 		1
"Young Dro" 		1
"Das Efx" 		2
